35.6164
35.6164
35.6164
35.6164
35.6164
35.6164
35.6164
35.6164
35.6164
35.6164
36.9863
35.6164
35.6164
36.9863
36.9863
35.6164
39.726
36.9863
36.9863
41.0959
39.726
36.9863
45.2055
41.0959
39.726
52.0548
43.8356
39.726
52.0548
47.9452
41.0959
52.0548
49.3151
46.5753
52.0548
49.3151
47.9452
54.7945
50.6849
47.9452
57.5342
50.6849
49.3151
57.5342
52.0548
49.3151
57.5342
54.7945
49.3151
57.5342
56.1644
50.6849
57.5342
56.1644
50.6849
57.5342
57.5342
52.0548
57.5342
57.5342
54.7945
57.5342
57.5342
56.1644
58.9041
57.5342
56.1644
58.9041
57.5342
56.1644
58.9041
57.5342
56.1644
58.9041
57.5342
56.1644
60.274
57.5342
56.1644
61.6438
57.5342
56.1644
61.6438
57.5342
54.7945
61.6438
58.9041
54.7945
61.6438
58.9041
54.7945
63.0137
58.9041
54.7945
63.0137
58.9041
54.7945
63.0137
60.274
