1,0.250948,0
2,0.250945,0
3,0.250943,0
4,0.250941,0
5,0.250938,0
6,0.250936,0
7,0.250933,0
8,0.250931,0
9,0.250929,0
10,0.250926,0
11,0.250924,0
12,0.250922,0
13,0.250919,0
14,0.250917,0
15,0.250915,0
16,0.250912,0
17,0.25091,0
18,0.250908,0
19,0.250906,0
20,0.250903,0
21,0.250901,0
22,0.250899,0
23,0.250897,0
24,0.250894,0
25,0.250892,0
26,0.25089,0
27,0.250888,0
28,0.250885,0
29,0.250883,0
30,0.250881,0
31,0.250879,0
32,0.250877,0
33,0.250874,0
34,0.250872,0
35,0.25087,0
36,0.250868,0
37,0.250866,0
38,0.250863,0
39,0.250861,0
40,0.250859,0
41,0.250857,0
42,0.250855,0
43,0.250852,0
44,0.25085,0
45,0.250848,0
46,0.250846,0
47,0.250844,0
48,0.250841,0
49,0.250839,0
50,0.250837,0
51,0.250835,0
52,0.250833,0
53,0.25083,0
54,0.250828,0
55,0.250826,0
56,0.250824,0
57,0.250822,0
58,0.25082,0
59,0.250817,0
60,0.250815,0
61,0.250813,0
62,0.250811,0
63,0.250809,0
64,0.250806,0
65,0.250804,0
66,0.250802,0
67,0.2508,0
68,0.250798,0
69,0.250795,0
70,0.250793,0
71,0.250791,0
72,0.250789,0
73,0.250787,0
74,0.250784,0
75,0.250782,0
76,0.25078,0
77,0.250778,0
78,0.250776,0
79,0.250773,0
80,0.250771,0
81,0.250769,0
82,0.250767,0
83,0.250765,0
84,0.250763,0
85,0.25076,0
86,0.250758,0
87,0.250756,0
88,0.250754,0
89,0.250752,0
90,0.250749,0
91,0.250747,0
92,0.250745,0
93,0.250743,0
94,0.250741,0
95,0.250738,0
96,0.250736,0
97,0.250734,0
98,0.250732,0
99,0.250729,0
100,0.250727,0
101,0.250725,0
102,0.250723,0
103,0.250721,0
104,0.250718,0
105,0.250716,0
106,0.250714,0
107,0.250712,0
108,0.25071,0
109,0.250707,0
110,0.250705,0
111,0.250703,0
112,0.250701,0
113,0.250699,0
114,0.250696,0
115,0.250694,0
116,0.250692,0
117,0.25069,0
118,0.250688,0
119,0.250685,0
120,0.250683,0
121,0.250681,0
122,0.250679,0
123,0.250676,0
124,0.250674,0
125,0.250672,0
126,0.25067,0
127,0.250668,0
128,0.250665,0
129,0.250663,0
130,0.250661,0
131,0.250659,0
132,0.250656,0
133,0.250654,0
134,0.250652,0
135,0.25065,0
136,0.250648,0
137,0.250645,0
138,0.250643,0
139,0.250641,0
140,0.250639,0
141,0.250636,0
142,0.250634,0
143,0.250632,0
144,0.25063,0
145,0.250628,0
146,0.250625,0
147,0.250623,0
148,0.250621,0
149,0.250619,0
150,0.250616,0
151,0.250614,0
152,0.250612,0
