1,0.693427,68.2927
2,0.63598,68.2927
3,0.588135,68.2927
4,0.55067,68.2927
5,0.518974,68.2927
6,0.490875,69.5122
7,0.465056,69.5122
8,0.441276,69.5122
9,0.419321,73.1707
10,0.399006,75.6098
11,0.380225,76.8293
12,0.363165,81.7073
13,0.347359,82.9268
14,0.332612,84.1463
15,0.318824,85.3659
16,0.305907,85.3659
17,0.293782,86.5854
18,0.282379,87.8049
19,0.271638,87.8049
20,0.261505,89.0244
21,0.251929,89.0244
22,0.24287,90.2439
23,0.234287,90.2439
24,0.226147,90.2439
25,0.218418,90.2439
26,0.211072,90.2439
27,0.204084,90.2439
28,0.197429,90.2439
29,0.191089,90.2439
30,0.185042,90.2439
31,0.179272,91.4634
32,0.173762,91.4634
33,0.168497,91.4634
34,0.163463,91.4634
35,0.158648,91.4634
36,0.154039,91.4634
37,0.149626,91.4634
38,0.145398,90.2439
39,0.141346,90.2439
40,0.137459,90.2439
41,0.133731,90.2439
42,0.130153,90.2439
43,0.126717,90.2439
44,0.123417,90.2439
45,0.120246,90.2439
46,0.117743,90.2439
47,0.115932,90.2439
48,0.114161,89.0244
49,0.112429,89.0244
50,0.110734,89.0244
51,0.109076,89.0244
52,0.107453,89.0244
53,0.105865,89.0244
54,0.10431,89.0244
55,0.102789,90.2439
56,0.101299,90.2439
57,0.0998407,90.2439
58,0.0984126,90.2439
59,0.097014,90.2439
60,0.0956443,90.2439
61,0.0943027,90.2439
62,0.0929884,90.2439
63,0.0917009,90.2439
64,0.0904393,90.2439
65,0.0892032,89.0244
66,0.0879919,89.0244
67,0.0868047,89.0244
68,0.0856411,89.0244
69,0.0845309,89.0244
70,0.0835191,89.0244
71,0.08253,89.0244
72,0.0815594,89.0244
73,0.0806067,89.0244
74,0.0796714,89.0244
75,0.0787531,89.0244
76,0.0778514,89.0244
77,0.0769658,89.0244
78,0.0760961,89.0244
79,0.0752417,89.0244
80,0.0743893,89.0244
81,0.073532,89.0244
82,0.07269,89.0244
83,0.0718634,89.0244
84,0.0710572,89.0244
85,0.0702747,89.0244
86,0.0695061,89.0244
87,0.068751,89.0244
88,0.068009,89.0244
89,0.0672799,89.0244
90,0.0665633,89.0244
91,0.0658589,89.0244
92,0.0651666,89.0244
93,0.0644859,89.0244
94,0.0638167,89.0244
95,0.0631586,89.0244
96,0.0625115,89.0244
97,0.0618751,89.0244
98,0.0612492,89.0244
99,0.0606335,89.0244
100,0.0600278,89.0244
101,0.059432,89.0244
102,0.0588457,90.2439
103,0.0582689,90.2439
104,0.0577012,90.2439
105,0.0571425,90.2439
106,0.0565927,90.2439
107,0.0560514,90.2439
108,0.0555187,90.2439
109,0.0549942,90.2439
110,0.0544778,90.2439
111,0.0539694,90.2439
112,0.0534688,90.2439
113,0.0529758,90.2439
114,0.0524903,90.2439
115,0.0520121,90.2439
116,0.0515411,90.2439
117,0.0510772,90.2439
118,0.0506201,90.2439
119,0.0501699,90.2439
120,0.0497262,90.2439
121,0.0492891,90.2439
122,0.0488584,90.2439
123,0.0484339,90.2439
124,0.0480156,90.2439
125,0.0476034,90.2439
126,0.047197,90.2439
127,0.0467964,90.2439
128,0.0464016,91.4634
129,0.0460123,92.6829
130,0.0456285,92.6829
131,0.0452501,92.6829
132,0.044877,92.6829
133,0.0445091,92.6829
134,0.0441463,92.6829
135,0.0437885,92.6829
136,0.0434356,92.6829
137,0.0430875,92.6829
138,0.0427442,92.6829
139,0.0424055,92.6829
140,0.0420713,92.6829
141,0.0417417,91.4634
142,0.0414165,91.4634
143,0.0410956,91.4634
144,0.040779,91.4634
145,0.0404665,91.4634
146,0.0401582,91.4634
147,0.0398539,91.4634
148,0.0395536,91.4634
149,0.0392571,91.4634
150,0.0389645,91.4634
151,0.0386757,91.4634
152,0.0383906,91.4634
153,0.0381091,90.2439
154,0.0378312,90.2439
155,0.0375569,90.2439
156,0.037286,90.2439
157,0.0370185,90.2439
158,0.0367543,90.2439
159,0.0364934,90.2439
160,0.0362358,90.2439
161,0.0359814,90.2439
162,0.0357301,90.2439
163,0.0354819,90.2439
164,0.0352367,90.2439
165,0.0349945,90.2439
166,0.0347552,90.2439
167,0.0345188,90.2439
168,0.0342853,90.2439
169,0.0340546,90.2439
170,0.0338266,90.2439
171,0.0336013,90.2439
172,0.0333787,90.2439
173,0.0331588,90.2439
174,0.0329414,90.2439
175,0.0327265,90.2439
176,0.0325142,90.2439
177,0.0323043,90.2439
178,0.0320968,90.2439
179,0.0318918,90.2439
180,0.0316891,90.2439
181,0.0314887,90.2439
182,0.0312906,90.2439
183,0.0310948,89.0244
184,0.0309011,89.0244
185,0.0307097,90.2439
186,0.0305204,90.2439
187,0.0303332,90.2439
188,0.0301481,90.2439
189,0.029965,90.2439
190,0.029784,90.2439
191,0.029605,90.2439
192,0.0294279,90.2439
193,0.0292528,90.2439
194,0.0290795,90.2439
195,0.0289082,90.2439
196,0.0287387,90.2439
197,0.028571,90.2439
198,0.0284052,90.2439
199,0.0282411,90.2439
200,0.0280788,90.2439
