1,0.622807
2,0.622807
3,0.622807
4,0.622807
5,0.622807
6,0.622807
7,0.622807
8,0.622807
9,0.622807
10,0.622807
11,0.622807
12,0.622807
13,0.622807
14,0.622807
15,0.622807
16,0.622807
17,0.622807
18,0.622807
19,0.622807
20,0.622807
21,0.622807
22,0.622807
23,0.622807
24,0.622807
25,0.622807
26,0.622807
27,0.622807
28,0.622807
29,0.622807
30,0.622807
31,0.622807
32,0.622807
33,0.622807
34,0.622807
35,0.622807
36,0.622807
37,0.622807
38,0.622807
39,0.622807
40,0.622807
41,0.622807
42,0.622807
43,0.622807
44,0.622807
45,0.622807
46,0.622807
47,0.622807
48,0.622807
49,0.622807
50,0.622807
51,0.622807
52,0.622807
53,0.622807
54,0.622807
55,0.622807
56,0.622807
57,0.622807
58,0.622807
59,0.622807
60,0.622807
61,0.622807
62,0.622807
63,0.622807
64,0.622807
65,0.622807
66,0.622807
67,0.622807
68,0.622807
69,0.622807
70,0.622807
71,0.622807
72,0.622807
73,0.622807
74,0.622807
75,0.622807
76,0.622807
77,0.622807
78,0.622807
79,0.622807
80,0.622807
81,0.622807
82,0.622807
83,0.622807
84,0.622807
85,0.622807
86,0.622807
87,0.622807
88,0.622807
89,0.622807
90,0.622807
91,0.622807
92,0.622807
93,0.622807
94,0.622807
95,0.622807
96,0.622807
97,0.622807
98,0.622807
99,0.622807
100,0.622807
101,0.622807
102,0.622807
103,0.622807
104,0.622807
105,0.622807
106,0.622807
107,0.622807
108,0.622807
109,0.622807
110,0.622807
111,0.622807
112,0.622807
113,0.622807
114,0.622807
115,0.622807
116,0.622807
117,0.622807
118,0.622807
119,0.622807
120,0.622807
121,0.622807
122,0.622807
123,0.622807
124,0.622807
125,0.622807
126,0.622807
127,0.622807
128,0.622807
129,0.622807
130,0.622807
131,0.622807
132,0.622807
133,0.622807
134,0.622807
135,0.622807
136,0.622807
137,0.622807
138,0.622807
139,0.622807
140,0.622807
141,0.622807
142,0.622807
143,0.622807
144,0.622807
145,0.622807
146,0.622807
147,0.622807
148,0.622807
149,0.622807
150,0.622807
151,0.622807
152,0.622807
153,0.622807
154,0.622807
155,0.622807
156,0.622807
157,0.622807
158,0.622807
159,0.622807
160,0.622807
161,0.622807
162,0.622807
163,0.622807
164,0.622807
165,0.622807
166,0.622807
167,0.622807
168,0.622807
169,0.622807
170,0.622807
171,0.622807
172,0.622807
173,0.622807
174,0.622807
175,0.622807
176,0.622807
177,0.622807
178,0.622807
179,0.622807
